date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2018-01-03,customer_10,customer_10@xyz.com,9117077865,sku_10,territory_02,salesperson_02,166
2018-01-05,customer_05,customer_05@xyz.com,9317441744,sku_11,territory_01,salesperson_01,205
2018-01-06,customer_06,customer_06@xyz.com,9520319799,sku_13,territory_02,salesperson_02,121
2018-01-07,customer_06,customer_06@xyz.com,9520319799,sku_01,territory_02,salesperson_02,127
2018-01-08,customer_05,customer_05@xyz.com,9317441744,sku_09,territory_01,salesperson_01,204
2018-01-10,customer_02,customer_02@xyz.com,9027545425,sku_15,territory_03,salesperson_03,126
2018-01-16,customer_02,customer_02@xyz.com,9027545425,sku_08,territory_03,salesperson_03,245
2018-01-18,customer_01,customer_01@xyz.com,9679152436,sku_03,territory_05,salesperson_05,203
2018-01-22,customer_09,customer_09@xyz.com,9161854376,sku_10,territory_05,salesperson_05,344
2018-01-23,customer_05,customer_05@xyz.com,9317441744,sku_05,territory_01,salesperson_01,235
2018-01-29,customer_02,customer_02@xyz.com,9027545425,sku_09,territory_03,salesperson_03,340
2018-01-30,customer_05,customer_05@xyz.com,9317441744,sku_03,territory_01,salesperson_01,342
2018-02-04,customer_01,customer_01@xyz.com,9679152436,sku_10,territory_05,salesperson_05,290
2018-02-04,customer_09,customer_09@xyz.com,9161854376,sku_10,territory_05,salesperson_05,126
2018-02-04,customer_03,customer_03@xyz.com,9514032154,sku_07,territory_01,salesperson_01,165
2018-02-06,customer_06,customer_06@xyz.com,9520319799,sku_15,territory_02,salesperson_02,246
2018-02-11,customer_10,customer_10@xyz.com,9117077865,sku_06,territory_02,salesperson_02,299
2018-02-11,customer_07,customer_07@xyz.com,9593361754,sku_06,territory_02,salesperson_02,109
2018-02-11,customer_05,customer_05@xyz.com,9317441744,sku_07,territory_01,salesperson_01,257
2018-02-16,customer_06,customer_06@xyz.com,9520319799,sku_04,territory_02,salesperson_02,273
2018-02-16,customer_05,customer_05@xyz.com,9317441744,sku_03,territory_01,salesperson_01,329
2018-02-17,customer_04,customer_04@xyz.com,9834127283,sku_04,territory_03,salesperson_03,332
2018-02-18,customer_03,customer_03@xyz.com,9514032154,sku_05,territory_01,salesperson_01,316
2018-02-22,customer_08,customer_08@xyz.com,9166176143,sku_12,territory_03,salesperson_03,238
2018-02-27,customer_07,customer_07@xyz.com,9593361754,sku_03,territory_02,salesperson_02,255
2018-02-28,customer_01,customer_01@xyz.com,9679152436,sku_04,territory_05,salesperson_05,294
2018-02-28,customer_04,customer_04@xyz.com,9834127283,sku_13,territory_03,salesperson_03,287
2018-02-28,customer_10,customer_10@xyz.com,9117077865,sku_11,territory_02,salesperson_02,198
2018-02-28,customer_07,customer_07@xyz.com,9593361754,sku_13,territory_02,salesperson_02,228
2018-03-03,customer_02,customer_02@xyz.com,9027545425,sku_12,territory_03,salesperson_03,174
2018-03-10,customer_02,customer_02@xyz.com,9027545425,sku_12,territory_03,salesperson_03,182
2018-03-12,customer_09,customer_09@xyz.com,9161854376,sku_12,territory_05,salesperson_05,151
2018-03-13,customer_07,customer_07@xyz.com,9593361754,sku_09,territory_02,salesperson_02,259
