date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2018-01-01,customer_15,customer_15@xyz.com,9247118149,sku_21,territory_03,salesperson_03,60
2018-01-01,customer_13,customer_13@xyz.com,9034999178,sku_09,territory_01,salesperson_01,67
2018-01-01,customer_01,customer_01@xyz.com,9802702302,sku_17,territory_04,salesperson_04,74
2018-01-02,customer_01,customer_01@xyz.com,9802702302,sku_04,territory_04,salesperson_04,64
2018-01-02,customer_10,customer_10@xyz.com,9018966718,sku_24,territory_05,salesperson_05,81
2018-01-03,customer_13,customer_13@xyz.com,9034999178,sku_16,territory_01,salesperson_01,78
2018-01-03,customer_13,customer_13@xyz.com,9034999178,sku_25,territory_01,salesperson_01,71
2018-01-04,customer_15,customer_15@xyz.com,9247118149,sku_24,territory_03,salesperson_03,64
2018-01-04,customer_06,customer_06@xyz.com,9473448554,sku_06,territory_03,salesperson_03,84
2018-01-04,customer_09,customer_09@xyz.com,9122409214,sku_15,territory_01,salesperson_01,69
2018-01-05,customer_08,customer_08@xyz.com,9238758216,sku_15,territory_03,salesperson_03,71
2018-01-05,customer_12,customer_12@xyz.com,9765339426,sku_14,territory_05,salesperson_05,62
2018-01-05,customer_14,customer_14@xyz.com,9607216394,sku_21,territory_02,salesperson_02,104
2018-01-05,customer_01,customer_01@xyz.com,9802702302,sku_15,territory_04,salesperson_04,43
2018-01-05,customer_12,customer_12@xyz.com,9765339426,sku_09,territory_05,salesperson_05,89
2018-01-05,customer_03,customer_03@xyz.com,9828024797,sku_13,territory_02,salesperson_02,73
2018-01-06,customer_05,customer_05@xyz.com,9179063365,sku_16,territory_04,salesperson_04,96
2018-01-06,customer_14,customer_14@xyz.com,9607216394,sku_24,territory_02,salesperson_02,52
2018-01-06,customer_13,customer_13@xyz.com,9034999178,sku_01,territory_01,salesperson_01,71
2018-01-06,customer_04,customer_04@xyz.com,9177847298,sku_21,territory_04,salesperson_04,54
2018-01-06,customer_09,customer_09@xyz.com,9122409214,sku_17,territory_01,salesperson_01,57
2018-01-07,customer_06,customer_06@xyz.com,9473448554,sku_14,territory_03,salesperson_03,92
2018-01-07,customer_15,customer_15@xyz.com,9247118149,sku_22,territory_03,salesperson_03,92
2018-01-07,customer_10,customer_10@xyz.com,9018966718,sku_20,territory_05,salesperson_05,96
2018-01-07,customer_03,customer_03@xyz.com,9828024797,sku_19,territory_02,salesperson_02,92
2018-01-08,customer_06,customer_06@xyz.com,9473448554,sku_25,territory_03,salesperson_03,104
2018-01-08,customer_05,customer_05@xyz.com,9179063365,sku_06,territory_04,salesperson_04,147
2018-01-09,customer_01,customer_01@xyz.com,9802702302,sku_25,territory_04,salesperson_04,191
2018-01-09,customer_10,customer_10@xyz.com,9018966718,sku_10,territory_05,salesperson_05,160
