date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2018-01-02,customer_02,customer_02@xyz.com,9629125419,sku_01,territory_03,salesperson_03,110
2018-01-02,customer_06,customer_06@xyz.com,9217862502,sku_10,territory_02,salesperson_02,136
2018-01-02,customer_10,customer_10@xyz.com,9947305050,sku_13,territory_05,salesperson_05,150
2018-01-03,customer_01,customer_01@xyz.com,9317804681,sku_10,territory_05,salesperson_05,280
2018-01-05,customer_07,customer_07@xyz.com,9172239258,sku_15,territory_04,salesperson_04,283
2018-01-06,customer_08,customer_08@xyz.com,9034976828,sku_02,territory_01,salesperson_01,297
2018-01-06,customer_01,customer_01@xyz.com,9317804681,sku_03,territory_05,salesperson_05,258
2018-01-06,customer_04,customer_04@xyz.com,9722118344,sku_01,territory_02,salesperson_02,244
2018-01-07,customer_09,customer_09@xyz.com,9339982901,sku_11,territory_01,salesperson_01,280
2018-01-07,customer_08,customer_08@xyz.com,9034976828,sku_08,territory_01,salesperson_01,139
2018-01-07,customer_03,customer_03@xyz.com,9679500993,sku_03,territory_02,salesperson_02,211
2018-01-07,customer_02,customer_02@xyz.com,9629125419,sku_05,territory_03,salesperson_03,218
2018-01-07,customer_07,customer_07@xyz.com,9172239258,sku_01,territory_04,salesperson_04,278
2018-01-08,customer_10,customer_10@xyz.com,9947305050,sku_09,territory_05,salesperson_05,128
2018-01-09,customer_09,customer_09@xyz.com,9339982901,sku_07,territory_01,salesperson_01,191
2018-01-10,customer_06,customer_06@xyz.com,9217862502,sku_11,territory_02,salesperson_02,107
2018-01-11,customer_09,customer_09@xyz.com,9339982901,sku_12,territory_01,salesperson_01,120
2018-01-11,customer_03,customer_03@xyz.com,9679500993,sku_01,territory_02,salesperson_02,175
2018-01-11,customer_07,customer_07@xyz.com,9172239258,sku_01,territory_04,salesperson_04,276
2018-01-12,customer_06,customer_06@xyz.com,9217862502,sku_05,territory_02,salesperson_02,281
2018-01-12,customer_06,customer_06@xyz.com,9217862502,sku_01,territory_02,salesperson_02,203
2018-01-12,customer_01,customer_01@xyz.com,9317804681,sku_06,territory_05,salesperson_05,190
2018-01-13,customer_04,customer_04@xyz.com,9722118344,sku_04,territory_02,salesperson_02,148
2018-01-13,customer_01,customer_01@xyz.com,9317804681,sku_12,territory_05,salesperson_05,229
2018-01-14,customer_08,customer_08@xyz.com,9034976828,sku_04,territory_01,salesperson_01,185
2018-01-14,customer_07,customer_07@xyz.com,9172239258,sku_12,territory_04,salesperson_04,228
2018-01-16,customer_05,customer_05@xyz.com,9354122356,sku_09,territory_01,salesperson_01,289
2018-01-16,customer_02,customer_02@xyz.com,9629125419,sku_02,territory_03,salesperson_03,367
2018-01-17,customer_09,customer_09@xyz.com,9339982901,sku_07,territory_01,salesperson_01,395
2018-01-17,customer_10,customer_10@xyz.com,9947305050,sku_07,territory_05,salesperson_05,255
2018-01-17,customer_10,customer_10@xyz.com,9947305050,sku_01,territory_05,salesperson_05,232
2018-01-20,customer_09,customer_09@xyz.com,9339982901,sku_10,territory_01,salesperson_01,266
2018-01-20,customer_07,customer_07@xyz.com,9172239258,sku_14,territory_04,salesperson_04,336
2018-01-20,customer_08,customer_08@xyz.com,9034976828,sku_02,territory_01,salesperson_01,299
2018-01-20,customer_10,customer_10@xyz.com,9947305050,sku_07,territory_05,salesperson_05,256
2018-01-21,customer_09,customer_09@xyz.com,9339982901,sku_06,territory_01,salesperson_01,198
2018-01-21,customer_05,customer_05@xyz.com,9354122356,sku_13,territory_01,salesperson_01,366
2018-01-23,customer_02,customer_02@xyz.com,9629125419,sku_12,territory_03,salesperson_03,330
2018-01-24,customer_06,customer_06@xyz.com,9217862502,sku_04,territory_02,salesperson_02,278
2018-01-24,customer_10,customer_10@xyz.com,9947305050,sku_08,territory_05,salesperson_05,307
2018-01-25,customer_04,customer_04@xyz.com,9722118344,sku_07,territory_02,salesperson_02,361
2018-01-25,customer_10,customer_10@xyz.com,9947305050,sku_04,territory_05,salesperson_05,311
2018-01-25,customer_06,customer_06@xyz.com,9217862502,sku_10,territory_02,salesperson_02,389
2018-01-26,customer_05,customer_05@xyz.com,9354122356,sku_12,territory_01,salesperson_01,372
2018-01-26,customer_07,customer_07@xyz.com,9172239258,sku_15,territory_04,salesperson_04,209
2018-01-26,customer_08,customer_08@xyz.com,9034976828,sku_02,territory_01,salesperson_01,303
2018-01-26,customer_05,customer_05@xyz.com,9354122356,sku_14,territory_01,salesperson_01,334
2018-01-27,customer_03,customer_03@xyz.com,9679500993,sku_06,territory_02,salesperson_02,372
2018-01-29,customer_10,customer_10@xyz.com,9947305050,sku_06,territory_05,salesperson_05,308
2018-01-29,customer_09,customer_09@xyz.com,9339982901,sku_08,territory_01,salesperson_01,374
2018-01-30,customer_02,customer_02@xyz.com,9629125419,sku_07,territory_03,salesperson_03,317
2018-01-31,customer_05,customer_05@xyz.com,9354122356,sku_07,territory_01,salesperson_01,317
2018-02-01,customer_04,customer_04@xyz.com,9722118344,sku_09,territory_02,salesperson_02,112
2018-02-01,customer_08,customer_08@xyz.com,9034976828,sku_04,territory_01,salesperson_01,165
2018-02-02,customer_04,customer_04@xyz.com,9722118344,sku_04,territory_02,salesperson_02,99
2018-02-02,customer_09,customer_09@xyz.com,9339982901,sku_03,territory_01,salesperson_01,258
2018-02-03,customer_05,customer_05@xyz.com,9354122356,sku_01,territory_01,salesperson_01,155
2018-02-03,customer_02,customer_02@xyz.com,9629125419,sku_02,territory_03,salesperson_03,134
2018-02-04,customer_09,customer_09@xyz.com,9339982901,sku_13,territory_01,salesperson_01,128
2018-02-04,customer_02,customer_02@xyz.com,9629125419,sku_02,territory_03,salesperson_03,100
2018-02-04,customer_05,customer_05@xyz.com,9354122356,sku_02,territory_01,salesperson_01,171
2018-02-05,customer_08,customer_08@xyz.com,9034976828,sku_14,territory_01,salesperson_01,104
2018-02-06,customer_06,customer_06@xyz.com,9217862502,sku_05,territory_02,salesperson_02,267
2018-02-06,customer_03,customer_03@xyz.com,9679500993,sku_06,territory_02,salesperson_02,278
2018-02-06,customer_03,customer_03@xyz.com,9679500993,sku_01,territory_02,salesperson_02,302
2018-02-07,customer_02,customer_02@xyz.com,9629125419,sku_11,territory_03,salesperson_03,169
2018-02-07,customer_02,customer_02@xyz.com,9629125419,sku_07,territory_03,salesperson_03,256
2018-02-07,customer_10,customer_10@xyz.com,9947305050,sku_07,territory_05,salesperson_05,113
2018-02-08,customer_07,customer_07@xyz.com,9172239258,sku_04,territory_04,salesperson_04,252
2018-02-08,customer_06,customer_06@xyz.com,9217862502,sku_11,territory_02,salesperson_02,113
2018-02-08,customer_05,customer_05@xyz.com,9354122356,sku_01,territory_01,salesperson_01,113
2018-02-09,customer_09,customer_09@xyz.com,9339982901,sku_01,territory_01,salesperson_01,262
2018-02-09,customer_04,customer_04@xyz.com,9722118344,sku_11,territory_02,salesperson_02,130
2018-02-09,customer_03,customer_03@xyz.com,9679500993,sku_11,territory_02,salesperson_02,294
2018-02-09,customer_10,customer_10@xyz.com,9947305050,sku_10,territory_05,salesperson_05,259
2018-02-09,customer_01,customer_01@xyz.com,9317804681,sku_10,territory_05,salesperson_05,198
2018-02-10,customer_07,customer_07@xyz.com,9172239258,sku_04,territory_04,salesperson_04,269
2018-02-11,customer_02,customer_02@xyz.com,9629125419,sku_15,territory_03,salesperson_03,151
2018-02-12,customer_01,customer_01@xyz.com,9317804681,sku_01,territory_05,salesperson_05,261
2018-02-14,customer_03,customer_03@xyz.com,9679500993,sku_14,territory_02,salesperson_02,118
2018-02-14,customer_08,customer_08@xyz.com,9034976828,sku_15,territory_01,salesperson_01,236
2018-02-14,customer_05,customer_05@xyz.com,9354122356,sku_08,territory_01,salesperson_01,276
2018-02-14,customer_05,customer_05@xyz.com,9354122356,sku_07,territory_01,salesperson_01,151
2018-02-14,customer_09,customer_09@xyz.com,9339982901,sku_01,territory_01,salesperson_01,262
2018-02-15,customer_03,customer_03@xyz.com,9679500993,sku_07,territory_02,salesperson_02,276
2018-02-15,customer_03,customer_03@xyz.com,9679500993,sku_09,territory_02,salesperson_02,297
2018-02-16,customer_09,customer_09@xyz.com,9339982901,sku_09,territory_01,salesperson_01,221
2018-02-16,customer_06,customer_06@xyz.com,9217862502,sku_14,territory_02,salesperson_02,253
2018-02-17,customer_07,customer_07@xyz.com,9172239258,sku_14,territory_04,salesperson_04,314
2018-02-17,customer_01,customer_01@xyz.com,9317804681,sku_11,territory_05,salesperson_05,253
2018-02-17,customer_06,customer_06@xyz.com,9217862502,sku_03,territory_02,salesperson_02,382
2018-02-18,customer_09,customer_09@xyz.com,9339982901,sku_11,territory_01,salesperson_01,303
2018-02-18,customer_02,customer_02@xyz.com,9629125419,sku_03,territory_03,salesperson_03,363
2018-02-19,customer_07,customer_07@xyz.com,9172239258,sku_13,territory_04,salesperson_04,370
2018-02-19,customer_08,customer_08@xyz.com,9034976828,sku_15,territory_01,salesperson_01,231
2018-02-20,customer_01,customer_01@xyz.com,9317804681,sku_02,territory_05,salesperson_05,382
2018-02-21,customer_02,customer_02@xyz.com,9629125419,sku_10,territory_03,salesperson_03,217
2018-02-22,customer_06,customer_06@xyz.com,9217862502,sku_03,territory_02,salesperson_02,392
2018-02-22,customer_02,customer_02@xyz.com,9629125419,sku_04,territory_03,salesperson_03,378
2018-02-23,customer_05,customer_05@xyz.com,9354122356,sku_07,territory_01,salesperson_01,282
2018-02-23,customer_04,customer_04@xyz.com,9722118344,sku_12,territory_02,salesperson_02,214
2018-02-23,customer_01,customer_01@xyz.com,9317804681,sku_09,territory_05,salesperson_05,316
2018-02-24,customer_02,customer_02@xyz.com,9629125419,sku_09,territory_03,salesperson_03,262
