date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2016-01-04,customer_04,customer_04@xyz.com,9143495681,sku_14,territory_05,salesperson_05,89
2016-01-06,customer_06,customer_06@xyz.com,9018816397,sku_11,territory_04,salesperson_04,63
2016-01-06,customer_10,customer_10@xyz.com,9222195108,sku_09,territory_01,salesperson_01,75
2016-01-07,customer_12,customer_12@xyz.com,9243750515,sku_21,territory_02,salesperson_02,51
2016-01-07,customer_05,customer_05@xyz.com,9010223976,sku_17,territory_03,salesperson_03,105
2016-01-08,customer_10,customer_10@xyz.com,9222195108,sku_15,territory_01,salesperson_01,175
2016-01-08,customer_13,customer_13@xyz.com,9011070415,sku_08,territory_03,salesperson_03,129
2016-01-09,customer_11,customer_11@xyz.com,9728878626,sku_10,territory_04,salesperson_04,168
2016-01-09,customer_01,customer_01@xyz.com,9634861554,sku_09,territory_02,salesperson_02,136
2016-01-10,customer_14,customer_14@xyz.com,9516931682,sku_25,territory_02,salesperson_02,154
2016-01-12,customer_02,customer_02@xyz.com,9693348102,sku_01,territory_04,salesperson_04,168
2016-01-12,customer_14,customer_14@xyz.com,9516931682,sku_18,territory_02,salesperson_02,167
2016-01-13,customer_09,customer_09@xyz.com,9271971286,sku_02,territory_03,salesperson_03,190
2016-01-17,customer_15,customer_15@xyz.com,9504811900,sku_16,territory_05,salesperson_05,325
2016-01-19,customer_01,customer_01@xyz.com,9634861554,sku_08,territory_02,salesperson_02,225
2016-01-22,customer_04,customer_04@xyz.com,9143495681,sku_25,territory_05,salesperson_05,253
2016-01-23,customer_01,customer_01@xyz.com,9634861554,sku_25,territory_02,salesperson_02,244
2016-01-24,customer_11,customer_11@xyz.com,9728878626,sku_04,territory_04,salesperson_04,420
2016-01-24,customer_03,customer_03@xyz.com,9623372298,sku_16,territory_02,salesperson_02,454
2016-01-25,customer_04,customer_04@xyz.com,9143495681,sku_20,territory_05,salesperson_05,525
2016-01-26,customer_15,customer_15@xyz.com,9504811900,sku_11,territory_05,salesperson_05,523
2016-01-27,customer_03,customer_03@xyz.com,9623372298,sku_01,territory_02,salesperson_02,478
2016-01-29,customer_03,customer_03@xyz.com,9623372298,sku_23,territory_02,salesperson_02,524
2016-01-29,customer_03,customer_03@xyz.com,9623372298,sku_04,territory_02,salesperson_02,515
2016-01-30,customer_13,customer_13@xyz.com,9011070415,sku_18,territory_03,salesperson_03,535
2016-01-31,customer_07,customer_07@xyz.com,9886026701,sku_03,territory_01,salesperson_01,583
2016-01-31,customer_02,customer_02@xyz.com,9693348102,sku_15,territory_04,salesperson_04,541
2016-02-03,customer_02,customer_02@xyz.com,9693348102,sku_13,territory_04,salesperson_04,81
2016-02-04,customer_02,customer_02@xyz.com,9693348102,sku_16,territory_04,salesperson_04,80
2016-02-08,customer_04,customer_04@xyz.com,9143495681,sku_22,territory_05,salesperson_05,185
2016-02-08,customer_08,customer_08@xyz.com,9924938422,sku_25,territory_04,salesperson_04,216
2016-02-11,customer_10,customer_10@xyz.com,9222195108,sku_07,territory_01,salesperson_01,183
2016-02-12,customer_10,customer_10@xyz.com,9222195108,sku_10,territory_01,salesperson_01,108
2016-02-12,customer_12,customer_12@xyz.com,9243750515,sku_20,territory_02,salesperson_02,178
2016-02-12,customer_03,customer_03@xyz.com,9623372298,sku_21,territory_02,salesperson_02,190
2016-02-14,customer_13,customer_13@xyz.com,9011070415,sku_13,territory_03,salesperson_03,181
2016-02-15,customer_10,customer_10@xyz.com,9222195108,sku_17,territory_01,salesperson_01,246
2016-02-15,customer_14,customer_14@xyz.com,9516931682,sku_22,territory_02,salesperson_02,260
2016-02-15,customer_15,customer_15@xyz.com,9504811900,sku_06,territory_05,salesperson_05,236
2016-02-16,customer_08,customer_08@xyz.com,9924938422,sku_03,territory_04,salesperson_04,237
2016-02-16,customer_02,customer_02@xyz.com,9693348102,sku_15,territory_04,salesperson_04,394
2016-02-17,customer_14,customer_14@xyz.com,9516931682,sku_20,territory_02,salesperson_02,356
2016-02-17,customer_04,customer_04@xyz.com,9143495681,sku_05,territory_05,salesperson_05,333
2016-02-19,customer_01,customer_01@xyz.com,9634861554,sku_24,territory_02,salesperson_02,247
2016-02-19,customer_05,customer_05@xyz.com,9010223976,sku_02,territory_03,salesperson_03,346
2016-02-20,customer_02,customer_02@xyz.com,9693348102,sku_24,territory_04,salesperson_04,360
2016-02-20,customer_07,customer_07@xyz.com,9886026701,sku_19,territory_01,salesperson_01,271
2016-02-21,customer_02,customer_02@xyz.com,9693348102,sku_21,territory_04,salesperson_04,349
2016-02-24,customer_14,customer_14@xyz.com,9516931682,sku_13,territory_02,salesperson_02,545
2016-02-25,customer_03,customer_03@xyz.com,9623372298,sku_03,territory_02,salesperson_02,387
2016-02-27,customer_02,customer_02@xyz.com,9693348102,sku_06,territory_04,salesperson_04,516
2016-03-01,customer_03,customer_03@xyz.com,9623372298,sku_08,territory_02,salesperson_02,70
2016-03-02,customer_03,customer_03@xyz.com,9623372298,sku_18,territory_02,salesperson_02,90
2016-03-03,customer_03,customer_03@xyz.com,9623372298,sku_20,territory_02,salesperson_02,83
2016-03-03,customer_13,customer_13@xyz.com,9011070415,sku_23,territory_03,salesperson_03,79
2016-03-04,customer_05,customer_05@xyz.com,9010223976,sku_24,territory_03,salesperson_03,105
2016-03-07,customer_08,customer_08@xyz.com,9924938422,sku_10,territory_04,salesperson_04,95
2016-03-09,customer_13,customer_13@xyz.com,9011070415,sku_14,territory_03,salesperson_03,199
2016-03-09,customer_03,customer_03@xyz.com,9623372298,sku_14,territory_02,salesperson_02,116
2016-03-09,customer_15,customer_15@xyz.com,9504811900,sku_01,territory_05,salesperson_05,139
2016-03-14,customer_03,customer_03@xyz.com,9623372298,sku_24,territory_02,salesperson_02,112
2016-03-15,customer_02,customer_02@xyz.com,9693348102,sku_05,territory_04,salesperson_04,107
2016-03-15,customer_10,customer_10@xyz.com,9222195108,sku_06,territory_01,salesperson_01,191
2016-03-17,customer_01,customer_01@xyz.com,9634861554,sku_17,territory_02,salesperson_02,337
2016-03-19,customer_05,customer_05@xyz.com,9010223976,sku_15,territory_03,salesperson_03,332
2016-03-22,customer_08,customer_08@xyz.com,9924938422,sku_05,territory_04,salesperson_04,358
2016-03-22,customer_04,customer_04@xyz.com,9143495681,sku_25,territory_05,salesperson_05,225
2016-03-22,customer_04,customer_04@xyz.com,9143495681,sku_06,territory_05,salesperson_05,322
2016-03-22,customer_04,customer_04@xyz.com,9143495681,sku_24,territory_05,salesperson_05,248
2016-03-27,customer_06,customer_06@xyz.com,9018816397,sku_10,territory_04,salesperson_04,505
2016-03-30,customer_07,customer_07@xyz.com,9886026701,sku_01,territory_01,salesperson_01,436
2016-03-30,customer_02,customer_02@xyz.com,9693348102,sku_20,territory_04,salesperson_04,546
2016-03-30,customer_12,customer_12@xyz.com,9243750515,sku_17,territory_02,salesperson_02,525
2016-04-01,customer_05,customer_05@xyz.com,9010223976,sku_09,territory_03,salesperson_03,56
2016-04-03,customer_07,customer_07@xyz.com,9886026701,sku_08,territory_01,salesperson_01,66
2016-04-04,customer_08,customer_08@xyz.com,9924938422,sku_23,territory_04,salesperson_04,71
2016-04-04,customer_09,customer_09@xyz.com,9271971286,sku_17,territory_03,salesperson_03,47
2016-04-06,customer_01,customer_01@xyz.com,9634861554,sku_03,territory_02,salesperson_02,70
2016-04-14,customer_05,customer_05@xyz.com,9010223976,sku_18,territory_03,salesperson_03,175
2016-04-15,customer_10,customer_10@xyz.com,9222195108,sku_20,territory_01,salesperson_01,316
2016-04-15,customer_06,customer_06@xyz.com,9018816397,sku_23,territory_04,salesperson_04,293
2016-04-15,customer_11,customer_11@xyz.com,9728878626,sku_04,territory_04,salesperson_04,316
2016-04-16,customer_06,customer_06@xyz.com,9018816397,sku_15,territory_04,salesperson_04,195
2016-04-19,customer_13,customer_13@xyz.com,9011070415,sku_11,territory_03,salesperson_03,392
2016-04-19,customer_07,customer_07@xyz.com,9886026701,sku_16,territory_01,salesperson_01,341
2016-04-19,customer_13,customer_13@xyz.com,9011070415,sku_14,territory_03,salesperson_03,228
2016-04-20,customer_02,customer_02@xyz.com,9693348102,sku_19,territory_04,salesperson_04,305
2016-04-22,customer_14,customer_14@xyz.com,9516931682,sku_10,territory_02,salesperson_02,351
2016-04-24,customer_03,customer_03@xyz.com,9623372298,sku_02,territory_02,salesperson_02,578
2016-04-24,customer_04,customer_04@xyz.com,9143495681,sku_03,territory_05,salesperson_05,539
2016-04-26,customer_01,customer_01@xyz.com,9634861554,sku_11,territory_02,salesperson_02,580
2016-04-28,customer_11,customer_11@xyz.com,9728878626,sku_15,territory_04,salesperson_04,587
2016-04-29,customer_06,customer_06@xyz.com,9018816397,sku_25,territory_04,salesperson_04,426
2016-04-29,customer_14,customer_14@xyz.com,9516931682,sku_23,territory_02,salesperson_02,545
2016-04-30,customer_03,customer_03@xyz.com,9623372298,sku_20,territory_02,salesperson_02,586
2016-05-02,customer_04,customer_04@xyz.com,9143495681,sku_09,territory_05,salesperson_05,68
2016-05-03,customer_01,customer_01@xyz.com,9634861554,sku_07,territory_02,salesperson_02,101
2016-05-03,customer_12,customer_12@xyz.com,9243750515,sku_18,territory_02,salesperson_02,78
2016-05-04,customer_03,customer_03@xyz.com,9623372298,sku_19,territory_02,salesperson_02,88
2016-05-08,customer_09,customer_09@xyz.com,9271971286,sku_10,territory_03,salesperson_03,157
2016-05-08,customer_13,customer_13@xyz.com,9011070415,sku_06,territory_03,salesperson_03,126
2016-05-09,customer_15,customer_15@xyz.com,9504811900,sku_21,territory_05,salesperson_05,151
2016-05-10,customer_11,customer_11@xyz.com,9728878626,sku_04,territory_04,salesperson_04,169
2016-05-11,customer_02,customer_02@xyz.com,9693348102,sku_25,territory_04,salesperson_04,113
2016-05-12,customer_14,customer_14@xyz.com,9516931682,sku_09,territory_02,salesperson_02,119
2016-05-13,customer_07,customer_07@xyz.com,9886026701,sku_09,territory_01,salesperson_01,174
2016-05-13,customer_14,customer_14@xyz.com,9516931682,sku_07,territory_02,salesperson_02,192
2016-05-13,customer_04,customer_04@xyz.com,9143495681,sku_08,territory_05,salesperson_05,148
2016-05-13,customer_08,customer_08@xyz.com,9924938422,sku_20,territory_04,salesperson_04,116
2016-05-13,customer_04,customer_04@xyz.com,9143495681,sku_18,territory_05,salesperson_05,159
2016-05-14,customer_14,customer_14@xyz.com,9516931682,sku_04,territory_02,salesperson_02,158
2016-05-14,customer_03,customer_03@xyz.com,9623372298,sku_25,territory_02,salesperson_02,120
2016-05-15,customer_12,customer_12@xyz.com,9243750515,sku_17,territory_02,salesperson_02,144
2016-05-17,customer_01,customer_01@xyz.com,9634861554,sku_10,territory_02,salesperson_02,368
2016-05-17,customer_05,customer_05@xyz.com,9010223976,sku_16,territory_03,salesperson_03,255
2016-05-18,customer_05,customer_05@xyz.com,9010223976,sku_07,territory_03,salesperson_03,214
2016-05-22,customer_13,customer_13@xyz.com,9011070415,sku_02,territory_03,salesperson_03,362
2016-05-23,customer_05,customer_05@xyz.com,9010223976,sku_20,territory_03,salesperson_03,219
2016-05-24,customer_15,customer_15@xyz.com,9504811900,sku_04,territory_05,salesperson_05,521
2016-05-24,customer_08,customer_08@xyz.com,9924938422,sku_04,territory_04,salesperson_04,453
2016-05-25,customer_04,customer_04@xyz.com,9143495681,sku_12,territory_05,salesperson_05,444
2016-05-29,customer_02,customer_02@xyz.com,9693348102,sku_19,territory_04,salesperson_04,517
2016-06-01,customer_08,customer_08@xyz.com,9924938422,sku_13,territory_04,salesperson_04,82
2016-06-03,customer_05,customer_05@xyz.com,9010223976,sku_10,territory_03,salesperson_03,77
2016-06-05,customer_11,customer_11@xyz.com,9728878626,sku_23,territory_04,salesperson_04,45
2016-06-07,customer_14,customer_14@xyz.com,9516931682,sku_05,territory_02,salesperson_02,77
2016-06-07,customer_08,customer_08@xyz.com,9924938422,sku_23,territory_04,salesperson_04,74
2016-06-09,customer_13,customer_13@xyz.com,9011070415,sku_21,territory_03,salesperson_03,141
2016-06-10,customer_10,customer_10@xyz.com,9222195108,sku_03,territory_01,salesperson_01,155
2016-06-10,customer_15,customer_15@xyz.com,9504811900,sku_22,territory_05,salesperson_05,146
2016-06-10,customer_01,customer_01@xyz.com,9634861554,sku_03,territory_02,salesperson_02,185
2016-06-13,customer_13,customer_13@xyz.com,9011070415,sku_03,territory_03,salesperson_03,204
2016-06-15,customer_01,customer_01@xyz.com,9634861554,sku_19,territory_02,salesperson_02,338
2016-06-17,customer_15,customer_15@xyz.com,9504811900,sku_18,territory_05,salesperson_05,365
2016-06-19,customer_11,customer_11@xyz.com,9728878626,sku_24,territory_04,salesperson_04,341
2016-06-22,customer_05,customer_05@xyz.com,9010223976,sku_16,territory_03,salesperson_03,266
2016-06-22,customer_06,customer_06@xyz.com,9018816397,sku_21,territory_04,salesperson_04,287
2016-06-22,customer_10,customer_10@xyz.com,9222195108,sku_14,territory_01,salesperson_01,218
2016-06-27,customer_03,customer_03@xyz.com,9623372298,sku_18,territory_02,salesperson_02,524
2016-06-28,customer_05,customer_05@xyz.com,9010223976,sku_11,territory_03,salesperson_03,444
2016-07-01,customer_04,customer_04@xyz.com,9143495681,sku_15,territory_05,salesperson_05,50
2016-07-01,customer_07,customer_07@xyz.com,9886026701,sku_12,territory_01,salesperson_01,73
