date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2016-01-07,customer_07,customer_07@xyz.com,9568356272,sku_01,territory_03,salesperson_03,261
2016-01-08,customer_05,customer_05@xyz.com,9940554706,sku_15,territory_03,salesperson_03,257
2016-01-11,customer_06,customer_06@xyz.com,9758989039,sku_07,territory_05,salesperson_05,159
2016-01-16,customer_03,customer_03@xyz.com,9822905837,sku_14,territory_03,salesperson_03,260
2016-01-18,customer_06,customer_06@xyz.com,9758989039,sku_15,territory_05,salesperson_05,248
2016-01-18,customer_01,customer_01@xyz.com,9760492658,sku_02,territory_04,salesperson_04,287
2016-01-19,customer_08,customer_08@xyz.com,9289474207,sku_03,territory_04,salesperson_04,291
2016-01-21,customer_08,customer_08@xyz.com,9289474207,sku_04,territory_04,salesperson_04,205
2016-01-23,customer_02,customer_02@xyz.com,9004211654,sku_04,territory_03,salesperson_03,366
2016-01-23,customer_04,customer_04@xyz.com,9260349584,sku_03,territory_04,salesperson_04,358
2016-01-24,customer_01,customer_01@xyz.com,9760492658,sku_13,territory_04,salesperson_04,380
2016-01-24,customer_03,customer_03@xyz.com,9822905837,sku_06,territory_03,salesperson_03,382
2016-01-27,customer_02,customer_02@xyz.com,9004211654,sku_02,territory_03,salesperson_03,278
2016-01-27,customer_05,customer_05@xyz.com,9940554706,sku_06,territory_03,salesperson_03,354
2016-01-28,customer_02,customer_02@xyz.com,9004211654,sku_01,territory_03,salesperson_03,247
2016-01-30,customer_09,customer_09@xyz.com,9616092554,sku_06,territory_04,salesperson_04,223
2016-01-31,customer_04,customer_04@xyz.com,9260349584,sku_13,territory_04,salesperson_04,205
2016-02-02,customer_09,customer_09@xyz.com,9616092554,sku_04,territory_04,salesperson_04,145
2016-02-05,customer_09,customer_09@xyz.com,9616092554,sku_11,territory_04,salesperson_04,96
2016-02-06,customer_09,customer_09@xyz.com,9616092554,sku_15,territory_04,salesperson_04,197
2016-02-10,customer_08,customer_08@xyz.com,9289474207,sku_11,territory_04,salesperson_04,151
2016-02-11,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,253
2016-02-12,customer_02,customer_02@xyz.com,9004211654,sku_14,territory_03,salesperson_03,155
2016-02-13,customer_08,customer_08@xyz.com,9289474207,sku_03,territory_04,salesperson_04,144
2016-02-14,customer_10,customer_10@xyz.com,9873113377,sku_10,territory_05,salesperson_05,219
2016-02-17,customer_10,customer_10@xyz.com,9873113377,sku_14,territory_05,salesperson_05,197
2016-02-21,customer_08,customer_08@xyz.com,9289474207,sku_05,territory_04,salesperson_04,326
2016-02-22,customer_09,customer_09@xyz.com,9616092554,sku_12,territory_04,salesperson_04,273
2016-02-26,customer_04,customer_04@xyz.com,9260349584,sku_15,territory_04,salesperson_04,226
2016-02-27,customer_06,customer_06@xyz.com,9758989039,sku_02,territory_05,salesperson_05,281
2016-02-28,customer_02,customer_02@xyz.com,9004211654,sku_03,territory_03,salesperson_03,240
2016-03-01,customer_01,customer_01@xyz.com,9760492658,sku_01,territory_04,salesperson_04,305
2016-03-03,customer_09,customer_09@xyz.com,9616092554,sku_14,territory_04,salesperson_04,183
2016-03-04,customer_10,customer_10@xyz.com,9873113377,sku_04,territory_05,salesperson_05,318
2016-03-05,customer_09,customer_09@xyz.com,9616092554,sku_03,territory_04,salesperson_04,94
2016-03-06,customer_07,customer_07@xyz.com,9568356272,sku_02,territory_03,salesperson_03,183
2016-03-06,customer_08,customer_08@xyz.com,9289474207,sku_12,territory_04,salesperson_04,152
2016-03-07,customer_09,customer_09@xyz.com,9616092554,sku_14,territory_04,salesperson_04,167
2016-03-08,customer_07,customer_07@xyz.com,9568356272,sku_11,territory_03,salesperson_03,303
2016-03-12,customer_07,customer_07@xyz.com,9568356272,sku_04,territory_03,salesperson_03,294
2016-03-13,customer_04,customer_04@xyz.com,9260349584,sku_04,territory_04,salesperson_04,162
2016-03-13,customer_07,customer_07@xyz.com,9568356272,sku_13,territory_03,salesperson_03,247
2016-03-15,customer_07,customer_07@xyz.com,9568356272,sku_01,territory_03,salesperson_03,272
2016-03-22,customer_01,customer_01@xyz.com,9760492658,sku_11,territory_04,salesperson_04,310
2016-03-25,customer_04,customer_04@xyz.com,9260349584,sku_13,territory_04,salesperson_04,203
2016-03-27,customer_10,customer_10@xyz.com,9873113377,sku_13,territory_05,salesperson_05,355
2016-03-27,customer_10,customer_10@xyz.com,9873113377,sku_10,territory_05,salesperson_05,305
2016-03-27,customer_06,customer_06@xyz.com,9758989039,sku_15,territory_05,salesperson_05,340
2016-03-29,customer_05,customer_05@xyz.com,9940554706,sku_12,territory_03,salesperson_03,313
2016-04-01,customer_08,customer_08@xyz.com,9289474207,sku_13,territory_04,salesperson_04,143
2016-04-03,customer_04,customer_04@xyz.com,9260349584,sku_08,territory_04,salesperson_04,261
2016-04-04,customer_10,customer_10@xyz.com,9873113377,sku_15,territory_05,salesperson_05,179
2016-04-04,customer_03,customer_03@xyz.com,9822905837,sku_15,territory_03,salesperson_03,139
2016-04-05,customer_02,customer_02@xyz.com,9004211654,sku_02,territory_03,salesperson_03,173
2016-04-08,customer_09,customer_09@xyz.com,9616092554,sku_02,territory_04,salesperson_04,268
2016-04-14,customer_08,customer_08@xyz.com,9289474207,sku_14,territory_04,salesperson_04,183
2016-04-16,customer_07,customer_07@xyz.com,9568356272,sku_07,territory_03,salesperson_03,258
2016-04-19,customer_09,customer_09@xyz.com,9616092554,sku_15,territory_04,salesperson_04,260
2016-04-27,customer_07,customer_07@xyz.com,9568356272,sku_08,territory_03,salesperson_03,208
2016-05-01,customer_08,customer_08@xyz.com,9289474207,sku_12,territory_04,salesperson_04,162
2016-05-03,customer_05,customer_05@xyz.com,9940554706,sku_01,territory_03,salesperson_03,292
2016-05-05,customer_03,customer_03@xyz.com,9822905837,sku_06,territory_03,salesperson_03,204
2016-05-06,customer_04,customer_04@xyz.com,9260349584,sku_06,territory_04,salesperson_04,219
2016-05-10,customer_10,customer_10@xyz.com,9873113377,sku_13,territory_05,salesperson_05,278
2016-05-11,customer_07,customer_07@xyz.com,9568356272,sku_11,territory_03,salesperson_03,314
2016-05-11,customer_08,customer_08@xyz.com,9289474207,sku_04,territory_04,salesperson_04,163
2016-05-14,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,234
2016-05-15,customer_10,customer_10@xyz.com,9873113377,sku_14,territory_05,salesperson_05,263
2016-05-17,customer_05,customer_05@xyz.com,9940554706,sku_13,territory_03,salesperson_03,259
2016-05-18,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,217
2016-05-27,customer_01,customer_01@xyz.com,9760492658,sku_14,territory_04,salesperson_04,219
2016-05-29,customer_02,customer_02@xyz.com,9004211654,sku_04,territory_03,salesperson_03,242
2016-05-30,customer_03,customer_03@xyz.com,9822905837,sku_11,territory_03,salesperson_03,368
2016-05-30,customer_02,customer_02@xyz.com,9004211654,sku_04,territory_03,salesperson_03,253
2016-05-30,customer_08,customer_08@xyz.com,9289474207,sku_04,territory_04,salesperson_04,280
2016-06-01,customer_03,customer_03@xyz.com,9822905837,sku_04,territory_03,salesperson_03,224
2016-06-02,customer_09,customer_09@xyz.com,9616092554,sku_03,territory_04,salesperson_04,120
2016-06-04,customer_04,customer_04@xyz.com,9260349584,sku_05,territory_04,salesperson_04,143
2016-06-04,customer_03,customer_03@xyz.com,9822905837,sku_03,territory_03,salesperson_03,270
2016-06-07,customer_04,customer_04@xyz.com,9260349584,sku_06,territory_04,salesperson_04,233
2016-06-08,customer_02,customer_02@xyz.com,9004211654,sku_06,territory_03,salesperson_03,262
2016-06-13,customer_10,customer_10@xyz.com,9873113377,sku_12,territory_05,salesperson_05,190
2016-06-14,customer_01,customer_01@xyz.com,9760492658,sku_02,territory_04,salesperson_04,223
2016-06-15,customer_09,customer_09@xyz.com,9616092554,sku_06,territory_04,salesperson_04,320
2016-06-15,customer_10,customer_10@xyz.com,9873113377,sku_12,territory_05,salesperson_05,337
2016-06-17,customer_05,customer_05@xyz.com,9940554706,sku_10,territory_03,salesperson_03,266
2016-06-19,customer_03,customer_03@xyz.com,9822905837,sku_08,territory_03,salesperson_03,302
2016-06-22,customer_04,customer_04@xyz.com,9260349584,sku_09,territory_04,salesperson_04,221
2016-06-23,customer_03,customer_03@xyz.com,9822905837,sku_14,territory_03,salesperson_03,237
2016-06-26,customer_07,customer_07@xyz.com,9568356272,sku_07,territory_03,salesperson_03,273
2016-06-26,customer_04,customer_04@xyz.com,9260349584,sku_04,territory_04,salesperson_04,403
2016-06-27,customer_06,customer_06@xyz.com,9758989039,sku_06,territory_05,salesperson_05,267
2016-06-28,customer_01,customer_01@xyz.com,9760492658,sku_11,territory_04,salesperson_04,384
2016-06-29,customer_05,customer_05@xyz.com,9940554706,sku_06,territory_03,salesperson_03,360
2016-07-01,customer_01,customer_01@xyz.com,9760492658,sku_11,territory_04,salesperson_04,116
2016-07-02,customer_09,customer_09@xyz.com,9616092554,sku_03,territory_04,salesperson_04,130
2016-07-04,customer_03,customer_03@xyz.com,9822905837,sku_11,territory_03,salesperson_03,262
2016-07-05,customer_03,customer_03@xyz.com,9822905837,sku_02,territory_03,salesperson_03,135
2016-07-08,customer_05,customer_05@xyz.com,9940554706,sku_02,territory_03,salesperson_03,127
2016-07-12,customer_07,customer_07@xyz.com,9568356272,sku_14,territory_03,salesperson_03,103
2016-07-14,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,240
2016-07-16,customer_05,customer_05@xyz.com,9940554706,sku_02,territory_03,salesperson_03,355
2016-07-17,customer_04,customer_04@xyz.com,9260349584,sku_10,territory_04,salesperson_04,329
2016-07-19,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,217
2016-07-21,customer_10,customer_10@xyz.com,9873113377,sku_11,territory_05,salesperson_05,389
2016-07-21,customer_06,customer_06@xyz.com,9758989039,sku_10,territory_05,salesperson_05,329
2016-07-22,customer_01,customer_01@xyz.com,9760492658,sku_12,territory_04,salesperson_04,312
2016-07-24,customer_10,customer_10@xyz.com,9873113377,sku_04,territory_05,salesperson_05,281
2016-07-25,customer_07,customer_07@xyz.com,9568356272,sku_11,territory_03,salesperson_03,265
2016-07-29,customer_01,customer_01@xyz.com,9760492658,sku_06,territory_04,salesperson_04,343
2016-07-31,customer_06,customer_06@xyz.com,9758989039,sku_02,territory_05,salesperson_05,305
2016-07-31,customer_05,customer_05@xyz.com,9940554706,sku_08,territory_03,salesperson_03,249
2016-08-06,customer_02,customer_02@xyz.com,9004211654,sku_07,territory_03,salesperson_03,150
2016-08-12,customer_10,customer_10@xyz.com,9873113377,sku_02,territory_05,salesperson_05,155
2016-08-23,customer_03,customer_03@xyz.com,9822905837,sku_09,territory_03,salesperson_03,202
2016-08-23,customer_04,customer_04@xyz.com,9260349584,sku_11,territory_04,salesperson_04,374
2016-08-24,customer_10,customer_10@xyz.com,9873113377,sku_03,territory_05,salesperson_05,300
2016-08-27,customer_02,customer_02@xyz.com,9004211654,sku_14,territory_03,salesperson_03,276
2016-08-31,customer_04,customer_04@xyz.com,9260349584,sku_07,territory_04,salesperson_04,264
2016-09-01,customer_03,customer_03@xyz.com,9822905837,sku_15,territory_03,salesperson_03,158
2016-09-02,customer_07,customer_07@xyz.com,9568356272,sku_11,territory_03,salesperson_03,220
2016-09-08,customer_01,customer_01@xyz.com,9760492658,sku_02,territory_04,salesperson_04,259
2016-09-12,customer_05,customer_05@xyz.com,9940554706,sku_03,territory_03,salesperson_03,144
2016-09-19,customer_03,customer_03@xyz.com,9822905837,sku_11,territory_03,salesperson_03,309
2016-09-19,customer_03,customer_03@xyz.com,9822905837,sku_05,territory_03,salesperson_03,294
2016-09-22,customer_08,customer_08@xyz.com,9289474207,sku_12,territory_04,salesperson_04,300
2016-09-23,customer_09,customer_09@xyz.com,9616092554,sku_03,territory_04,salesperson_04,208
