date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2016-01-02,customer_08,customer_08@xyz.com,9881472109,sku_13,territory_05,salesperson_05,79
2016-01-02,customer_09,customer_09@xyz.com,9596560594,sku_07,territory_03,salesperson_03,55
2016-01-03,customer_10,customer_10@xyz.com,9189448057,sku_18,territory_01,salesperson_01,72
2016-01-03,customer_02,customer_02@xyz.com,9809928507,sku_03,territory_03,salesperson_03,85
2016-01-05,customer_11,customer_11@xyz.com,9995753022,sku_16,territory_02,salesperson_02,61
2016-01-05,customer_15,customer_15@xyz.com,9044739059,sku_14,territory_04,salesperson_04,62
2016-01-05,customer_06,customer_06@xyz.com,9208968409,sku_13,territory_04,salesperson_04,65
2016-01-06,customer_09,customer_09@xyz.com,9596560594,sku_06,territory_03,salesperson_03,52
2016-01-06,customer_10,customer_10@xyz.com,9189448057,sku_25,territory_01,salesperson_01,69
2016-01-06,customer_11,customer_11@xyz.com,9995753022,sku_19,territory_02,salesperson_02,103
2016-01-07,customer_07,customer_07@xyz.com,9900503055,sku_23,territory_01,salesperson_01,87
2016-01-08,customer_03,customer_03@xyz.com,9536003589,sku_23,territory_04,salesperson_04,118
2016-01-09,customer_10,customer_10@xyz.com,9189448057,sku_01,territory_01,salesperson_01,179
2016-01-10,customer_01,customer_01@xyz.com,9705699190,sku_19,territory_03,salesperson_03,176
2016-01-11,customer_06,customer_06@xyz.com,9208968409,sku_25,territory_04,salesperson_04,141
2016-01-11,customer_15,customer_15@xyz.com,9044739059,sku_05,territory_04,salesperson_04,191
2016-01-11,customer_15,customer_15@xyz.com,9044739059,sku_23,territory_04,salesperson_04,151
2016-01-13,customer_01,customer_01@xyz.com,9705699190,sku_25,territory_03,salesperson_03,132
2016-01-15,customer_12,customer_12@xyz.com,9298508611,sku_08,territory_05,salesperson_05,188
2016-01-15,customer_04,customer_04@xyz.com,9446619960,sku_10,territory_04,salesperson_04,141
2016-01-15,customer_13,customer_13@xyz.com,9917051664,sku_20,territory_03,salesperson_03,188
2016-01-16,customer_10,customer_10@xyz.com,9189448057,sku_25,territory_01,salesperson_01,324
2016-01-16,customer_06,customer_06@xyz.com,9208968409,sku_25,territory_04,salesperson_04,226
2016-01-18,customer_14,customer_14@xyz.com,9597916232,sku_14,territory_03,salesperson_03,318
2016-01-19,customer_15,customer_15@xyz.com,9044739059,sku_24,territory_04,salesperson_04,262
2016-01-19,customer_02,customer_02@xyz.com,9809928507,sku_08,territory_03,salesperson_03,338
2016-01-20,customer_09,customer_09@xyz.com,9596560594,sku_11,territory_03,salesperson_03,400
2016-01-20,customer_13,customer_13@xyz.com,9917051664,sku_05,territory_03,salesperson_03,331
2016-01-22,customer_08,customer_08@xyz.com,9881472109,sku_24,territory_05,salesperson_05,273
2016-01-22,customer_07,customer_07@xyz.com,9900503055,sku_20,territory_01,salesperson_01,212
2016-01-22,customer_03,customer_03@xyz.com,9536003589,sku_08,territory_04,salesperson_04,369
2016-01-22,customer_10,customer_10@xyz.com,9189448057,sku_13,territory_01,salesperson_01,346
2016-01-23,customer_09,customer_09@xyz.com,9596560594,sku_19,territory_03,salesperson_03,284
2016-01-23,customer_14,customer_14@xyz.com,9597916232,sku_18,territory_03,salesperson_03,258
2016-01-24,customer_06,customer_06@xyz.com,9208968409,sku_04,territory_04,salesperson_04,551
2016-01-24,customer_08,customer_08@xyz.com,9881472109,sku_19,territory_05,salesperson_05,531
2016-01-25,customer_14,customer_14@xyz.com,9597916232,sku_24,territory_03,salesperson_03,490
2016-01-26,customer_12,customer_12@xyz.com,9298508611,sku_24,territory_05,salesperson_05,608
2016-01-26,customer_09,customer_09@xyz.com,9596560594,sku_05,territory_03,salesperson_03,542
2016-01-27,customer_12,customer_12@xyz.com,9298508611,sku_07,territory_05,salesperson_05,405
2016-01-28,customer_04,customer_04@xyz.com,9446619960,sku_25,territory_04,salesperson_04,563
2016-01-29,customer_11,customer_11@xyz.com,9995753022,sku_18,territory_02,salesperson_02,515
2016-01-31,customer_05,customer_05@xyz.com,9745883396,sku_02,territory_02,salesperson_02,455
2016-02-01,customer_09,customer_09@xyz.com,9596560594,sku_13,territory_03,salesperson_03,64
2016-02-04,customer_14,customer_14@xyz.com,9597916232,sku_05,territory_03,salesperson_03,75
2016-02-04,customer_06,customer_06@xyz.com,9208968409,sku_05,territory_04,salesperson_04,68
2016-02-05,customer_03,customer_03@xyz.com,9536003589,sku_24,territory_04,salesperson_04,81
2016-02-05,customer_04,customer_04@xyz.com,9446619960,sku_15,territory_04,salesperson_04,68
2016-02-05,customer_03,customer_03@xyz.com,9536003589,sku_12,territory_04,salesperson_04,54
2016-02-05,customer_02,customer_02@xyz.com,9809928507,sku_05,territory_03,salesperson_03,75
2016-02-05,customer_13,customer_13@xyz.com,9917051664,sku_06,territory_03,salesperson_03,93
2016-02-06,customer_13,customer_13@xyz.com,9917051664,sku_10,territory_03,salesperson_03,55
2016-02-07,customer_06,customer_06@xyz.com,9208968409,sku_01,territory_04,salesperson_04,71
2016-02-07,customer_05,customer_05@xyz.com,9745883396,sku_21,territory_02,salesperson_02,98
2016-02-07,customer_12,customer_12@xyz.com,9298508611,sku_04,territory_05,salesperson_05,51
2016-02-07,customer_04,customer_04@xyz.com,9446619960,sku_01,territory_04,salesperson_04,67
2016-02-08,customer_04,customer_04@xyz.com,9446619960,sku_19,territory_04,salesperson_04,146
2016-02-08,customer_07,customer_07@xyz.com,9900503055,sku_10,territory_01,salesperson_01,177
2016-02-08,customer_04,customer_04@xyz.com,9446619960,sku_22,territory_04,salesperson_04,176
2016-02-09,customer_14,customer_14@xyz.com,9597916232,sku_07,territory_03,salesperson_03,116
2016-02-09,customer_13,customer_13@xyz.com,9917051664,sku_06,territory_03,salesperson_03,187
2016-02-10,customer_05,customer_05@xyz.com,9745883396,sku_14,territory_02,salesperson_02,217
2016-02-11,customer_10,customer_10@xyz.com,9189448057,sku_13,territory_01,salesperson_01,162
2016-02-13,customer_11,customer_11@xyz.com,9995753022,sku_15,territory_02,salesperson_02,180
2016-02-14,customer_09,customer_09@xyz.com,9596560594,sku_20,territory_03,salesperson_03,169
2016-02-14,customer_06,customer_06@xyz.com,9208968409,sku_22,territory_04,salesperson_04,147
2016-02-14,customer_07,customer_07@xyz.com,9900503055,sku_21,territory_01,salesperson_01,123
2016-02-16,customer_09,customer_09@xyz.com,9596560594,sku_23,territory_03,salesperson_03,264
2016-02-17,customer_09,customer_09@xyz.com,9596560594,sku_25,territory_03,salesperson_03,328
